"","reference_contig","position","variable","value"
"5677","KC677631",2565,"FET_3.8",0
"5678","KC677631",2601,"FET_3.8",0
"5679","KC677631",2608,"FET_3.8",0.811
"5680","KC677631",2648,"FET_3.8",0
"5681","KC677631",2665,"FET_3.8",1.122
"5682","KC677631",2762,"FET_3.8",0
"5683","KC677631",2781,"FET_3.8",0
"5684","KC677631",2788,"FET_3.8",0.581
"5685","KC677631",2796,"FET_3.8",0
"5686","KC677631",2855,"FET_3.8",0.705
"5687","KC677631",2862,"FET_3.8",0
"5688","KC677631",2868,"FET_3.8",0.911
"5689","KC677631",2955,"FET_3.8",0
"5690","KC677631",2976,"FET_3.8",0
"5691","KC677631",2979,"FET_3.8",0.794
"5692","KC677631",2986,"FET_3.8",0
"5693","KC677631",2990,"FET_3.8",2.061
"5694","KC677631",3000,"FET_3.8",0
"5695","KC677631",3017,"FET_3.8",0.344
"5696","KC677631",3057,"FET_3.8",0
"5697","KC677631",3068,"FET_3.8",2.723
"5698","KC677631",3080,"FET_3.8",0
"5699","KC677631",3110,"FET_3.8",0
"5700","KC677631",3136,"FET_3.8",0
"5701","KC677631",3204,"FET_3.8",0
"5702","KC677631",3214,"FET_3.8",0
"5703","KC677631",3230,"FET_3.8",0
"5704","KC677631",3246,"FET_3.8",1.997
"5705","KC677631",3305,"FET_3.8",1.487
"5706","KC677632",97,"FET_3.8",0
"5707","KC677632",186,"FET_3.8",0
"5708","KC677632",202,"FET_3.8",0
"5709","KC677632",215,"FET_3.8",0
"5710","KC677632",283,"FET_3.8",0.515
"5711","KC677632",328,"FET_3.8",0
"5712","KC677632",374,"FET_3.8",0.875
"5713","KC677632",465,"FET_3.8",0
"5714","KC677632",471,"FET_3.8",0
"5715","KC677632",510,"FET_3.8",0
"5716","KC677632",524,"FET_3.8",0
"5717","KC677632",559,"FET_3.8",0
"5718","KC677632",589,"FET_3.8",3.874
"5719","KC677632",608,"FET_3.8",2.283
"5720","KC677632",617,"FET_3.8",0
"5721","KC677632",640,"FET_3.8",0
"5722","KC677632",675,"FET_3.8",0
"5723","KC677632",680,"FET_3.8",0.332
"5724","KC677632",707,"FET_3.8",1.635
"5725","KC677632",717,"FET_3.8",0
"5726","KC677632",759,"FET_3.8",0
"5727","KC677632",760,"FET_3.8",0
"5728","KC677632",912,"FET_3.8",0
"5729","KC677632",917,"FET_3.8",17.53
"5730","KC677632",1042,"FET_3.8",6.463
"5731","KC677632",1136,"FET_3.8",0
"5732","KC677632",1286,"FET_3.8",0.718
"5733","KC677632",1306,"FET_3.8",0
"5734","KC677632",1312,"FET_3.8",0
"5735","KC677632",1464,"FET_3.8",0
"5736","KC677632",1554,"FET_3.8",10.69
"5737","KC677632",1555,"FET_3.8",1.109
"5738","KC677632",1559,"FET_3.8",1.476
"5739","KC677632",1702,"FET_3.8",0.741
"5740","KC677632",1713,"FET_3.8",0
"5741","KC677632",1721,"FET_3.8",0
"5742","KC677632",1723,"FET_3.8",1.542
"5743","KC677632",1763,"FET_3.8",0
"5744","KC677632",1771,"FET_3.8",0
"5745","KC677632",1797,"FET_3.8",1.527
"5746","KC677632",1815,"FET_3.8",6.648
"5747","KC677632",1842,"FET_3.8",0.859
"5748","KC677632",1875,"FET_3.8",0
"5749","KC677632",1879,"FET_3.8",1.987
"5750","KC677632",1901,"FET_3.8",0.911
"5751","KC677632",1924,"FET_3.8",0
"5752","KC677632",1934,"FET_3.8",0
"5753","KC677632",1941,"FET_3.8",1.81
"5754","KC677632",1956,"FET_3.8",15.2
"5755","KC677632",2014,"FET_3.8",0.967
"5756","KC677632",2038,"FET_3.8",0
"5757","KC677632",2110,"FET_3.8",0
"5758","KC677633",25,"FET_3.8",2.67
"5759","KC677633",53,"FET_3.8",0
"5760","KC677633",54,"FET_3.8",0
"5761","KC677633",120,"FET_3.8",0
"5762","KC677633",123,"FET_3.8",0
"5763","KC677633",139,"FET_3.8",0
"5764","KC677633",148,"FET_3.8",0
"5765","KC677633",167,"FET_3.8",0
"5766","KC677633",168,"FET_3.8",0
"5767","KC677633",171,"FET_3.8",1.341
"5768","KC677633",172,"FET_3.8",0.808
"5769","KC677633",181,"FET_3.8",1.347
"5770","KC677633",195,"FET_3.8",1.773
"5771","KC677633",208,"FET_3.8",0
"5772","KC677633",227,"FET_3.8",0
"5773","KC677633",233,"FET_3.8",0.244
"5774","KC677633",248,"FET_3.8",13.03
"5775","KC677633",256,"FET_3.8",2.337
"5776","KC677633",259,"FET_3.8",1.909
"5777","KC677633",319,"FET_3.8",2.255
"5778","KC677633",331,"FET_3.8",0
"5779","KC677633",370,"FET_3.8",0
"5780","KC677633",378,"FET_3.8",2.795
"5781","KC677633",382,"FET_3.8",1.069
"5782","KC677633",383,"FET_3.8",2.458
"5783","KC677633",401,"FET_3.8",0
"5784","KC677633",515,"FET_3.8",0
"5785","KC677633",522,"FET_3.8",0
"5786","KC677633",593,"FET_3.8",0
"5787","KC677633",603,"FET_3.8",0
"5788","KC677633",605,"FET_3.8",0
"5789","KC677633",639,"FET_3.8",0
"5790","KC677633",676,"FET_3.8",0
"5791","KC677633",684,"FET_3.8",0
"5792","KC677633",687,"FET_3.8",0
"5793","KC677633",726,"FET_3.8",0
"5794","KC677633",727,"FET_3.8",0
"5795","KC677633",824,"FET_3.8",0.524
"5796","KC677633",877,"FET_3.8",0
"5797","KC677633",900,"FET_3.8",3.143
"5798","KC677633",904,"FET_3.8",0
"5799","KC677633",909,"FET_3.8",0
"5800","KC677633",916,"FET_3.8",0.504
"5801","KC677633",974,"FET_3.8",0
"5802","KC677633",981,"FET_3.8",0
"5803","KC677633",1009,"FET_3.8",0
"5804","KC677633",1023,"FET_3.8",0.737
"5805","KC677633",1073,"FET_3.8",0
"5806","KC677633",1115,"FET_3.8",0
"5807","KC677633",1195,"FET_3.8",0
"5808","KC677633",1214,"FET_3.8",0
"5809","KC677633",1227,"FET_3.8",0
"5810","KC677633",1228,"FET_3.8",0
"5811","KC677633",1364,"FET_3.8",0
"5812","KC677633",1374,"FET_3.8",0
"5813","KC677633",1383,"FET_3.8",0
"5814","KC677633",1416,"FET_3.8",0
"5815","KC677633",1423,"FET_3.8",0.256
"5816","KC677633",1430,"FET_3.8",0
"5817","KC677633",1443,"FET_3.8",2.549
"5818","KC677633",1466,"FET_3.8",0
"5819","KC677633",1492,"FET_3.8",2.947
"5820","KC677633",1498,"FET_3.8",2.069
"5821","KC677633",1512,"FET_3.8",0
"5822","KC677633",1517,"FET_3.8",0
"5823","KC677633",1520,"FET_3.8",0
"5824","KC677633",1544,"FET_3.8",1.154
"5825","KC677633",1545,"FET_3.8",0
"5826","KC677633",1551,"FET_3.8",2.143
"5827","KC677633",1590,"FET_3.8",0
"5828","KC677633",1604,"FET_3.8",0
"5829","KC677633",1616,"FET_3.8",3.069
"5830","KC677633",1624,"FET_3.8",0
"5831","KC677633",1635,"FET_3.8",2.48
"5832","KC677633",1694,"FET_3.8",0.809
"5833","KC677633",1700,"FET_3.8",0
"5834","KC677633",1701,"FET_3.8",0
"5835","KC677633",1756,"FET_3.8",0
"5836","KC677633",1757,"FET_3.8",0.282
"5837","KC677633",1761,"FET_3.8",0
"5838","KC677633",1901,"FET_3.8",0
"5839","KC677634",88,"FET_3.8",0.327
"5840","KC677634",102,"FET_3.8",0.321
"5841","KC677634",122,"FET_3.8",0
"5842","KC677634",216,"FET_3.8",0
"5843","KC677634",234,"FET_3.8",0
"5844","KC677634",236,"FET_3.8",0
"5845","KC677634",256,"FET_3.8",0
"5846","KC677634",298,"FET_3.8",0
"5847","KC677634",325,"FET_3.8",8.172
"5848","KC677634",345,"FET_3.8",0
"5849","KC677634",361,"FET_3.8",0.447
"5850","KC677634",366,"FET_3.8",0
"5851","KC677634",369,"FET_3.8",0.456
"5852","KC677634",394,"FET_3.8",0
"5853","KC677634",400,"FET_3.8",0
"5854","KC677634",405,"FET_3.8",1.255
"5855","KC677634",412,"FET_3.8",0.992
"5856","KC677634",429,"FET_3.8",0
"5857","KC677634",443,"FET_3.8",1.233
"5858","KC677634",459,"FET_3.8",2.639
"5859","KC677634",460,"FET_3.8",0
"5860","KC677634",491,"FET_3.8",1.703
"5861","KC677634",512,"FET_3.8",0
"5862","KC677634",527,"FET_3.8",0
"5863","KC677634",535,"FET_3.8",1.031
"5864","KC677634",561,"FET_3.8",0.955
"5865","KC677634",565,"FET_3.8",0.497
"5866","KC677634",571,"FET_3.8",0
"5867","KC677634",590,"FET_3.8",1.938
"5868","KC677634",613,"FET_3.8",6.172
"5869","KC677634",695,"FET_3.8",1
"5870","KC677634",714,"FET_3.8",0
"5871","KC677634",715,"FET_3.8",0.993
"5872","KC677634",718,"FET_3.8",0
"5873","KC677634",722,"FET_3.8",0
"5874","KC677634",727,"FET_3.8",4.701
"5875","KC677634",739,"FET_3.8",2.403
"5876","KC677634",747,"FET_3.8",0.483
"5877","KC677634",768,"FET_3.8",0
"5878","KC677634",780,"FET_3.8",0
"5879","KC677635",79,"FET_3.8",0
"5880","KC677635",117,"FET_3.8",0.282
"5881","KC677635",179,"FET_3.8",0
"5882","KC677635",266,"FET_3.8",0
"5883","KC677635",268,"FET_3.8",0
"5884","KC677635",301,"FET_3.8",0
"5885","KC677635",374,"FET_3.8",0.873
"5886","KC677635",438,"FET_3.8",1.103
"5887","KC677635",452,"FET_3.8",0
"5888","KC677635",488,"FET_3.8",0
"5889","KC677635",538,"FET_3.8",7.996
"5890","KC677635",556,"FET_3.8",0
"5891","KC677635",575,"FET_3.8",3.373
"5892","KC677635",607,"FET_3.8",0
"5893","KC677635",641,"FET_3.8",2.644
"5894","KC677635",642,"FET_3.8",2.704
"5895","KC677635",644,"FET_3.8",0
"5896","KC677635",715,"FET_3.8",0
"5897","KC677635",731,"FET_3.8",0
"5898","KC677635",732,"FET_3.8",0
"5899","KC677635",747,"FET_3.8",0.914
"5900","KC677635",787,"FET_3.8",3.818
"5901","KC677635",805,"FET_3.8",9.145
"5902","KC677635",822,"FET_3.8",0.72
"5903","KC677635",831,"FET_3.8",10.99
"5904","KC677635",880,"FET_3.8",5.877
"5905","KC677635",919,"FET_3.8",0.382
"5906","KC677635",940,"FET_3.8",0.34
"5907","KC677635",956,"FET_3.8",0.4
"5908","KC677635",964,"FET_3.8",0.363
"5909","KC677635",972,"FET_3.8",0.38
"5910","KC677635",1003,"FET_3.8",0
"5911","KC677635",1013,"FET_3.8",2.511
"5912","KC677635",1046,"FET_3.8",3.48
"5913","KC677635",1047,"FET_3.8",3.269
"5914","KC677635",1079,"FET_3.8",0
"5915","KC677635",1082,"FET_3.8",12.05
"5916","KC677635",1087,"FET_3.8",0
"5917","KC677635",1150,"FET_3.8",0.537
"5918","KC677635",1160,"FET_3.8",0.481
"5919","KC677635",1179,"FET_3.8",0.973
"5920","KC677635",1205,"FET_3.8",3.209
"5921","KC677635",1220,"FET_3.8",0
"5922","KC677635",1245,"FET_3.8",1.209
"5923","KC677635",1259,"FET_3.8",1.048
"5924","KC677635",1284,"FET_3.8",1.007
"5925","KC677635",1304,"FET_3.8",0.445
"5926","KC677635",1356,"FET_3.8",0.92
"5927","KC677635",1501,"FET_3.8",3.299
"5928","KC677635",1528,"FET_3.8",0
"5929","KC677635",1580,"FET_3.8",0
"5930","KC677635",1624,"FET_3.8",0
"5931","KC677635",1661,"FET_3.8",0
"5932","KC677635",1677,"FET_3.8",0
"5933","KC677635",1809,"FET_3.8",0
"5934","KC677635",1853,"FET_3.8",0.725
"5935","KC677635",1868,"FET_3.8",0
"5936","KC677635",1918,"FET_3.8",0
"5937","KC677635",1936,"FET_3.8",0
"5938","KC677635",1948,"FET_3.8",0
"5939","KC677635",2048,"FET_3.8",5.405
"5940","KC677635",2060,"FET_3.8",0
"5941","KC677635",2070,"FET_3.8",8.804
"5942","KC677635",2073,"FET_3.8",0
"5943","KC677635",2119,"FET_3.8",1.358
"5944","KC677635",2120,"FET_3.8",2.273
"5945","KC677635",2143,"FET_3.8",9.366
"5946","KC677635",2173,"FET_3.8",0.137
"5947","KC677635",2234,"FET_3.8",0
"5948","KC677635",2254,"FET_3.8",0
"5949","KC677635",2270,"FET_3.8",9.24
"5950","KC677635",2295,"FET_3.8",0.258
"5951","KC677635",2323,"FET_3.8",0.973
"5952","KC677635",2329,"FET_3.8",0
"5953","KC677635",2337,"FET_3.8",7.613
"5954","KC677635",2348,"FET_3.8",1.377
"5955","KC677635",2359,"FET_3.8",2.295
"5956","KC677635",2384,"FET_3.8",0.722
"5957","KC677635",2393,"FET_3.8",0
"5958","KC677635",2432,"FET_3.8",0
"5959","KC677635",2442,"FET_3.8",3.152
"5960","KC677635",2483,"FET_3.8",0
"5961","KC677635",2487,"FET_3.8",0
"5962","KC677635",2493,"FET_3.8",0
"5963","KC677635",2528,"FET_3.8",3.001
"5964","KC677635",2542,"FET_3.8",0
"5965","KC677635",2547,"FET_3.8",0
"5966","KC677635",2550,"FET_3.8",0.471
"5967","KC677635",2578,"FET_3.8",0
"5968","KC677635",2587,"FET_3.8",4.283
"5969","KC677635",2593,"FET_3.8",0
"5970","KC677635",2644,"FET_3.8",0.753
"5971","KC677635",2698,"FET_3.8",0
"5972","KC677635",2735,"FET_3.8",0
"5973","KC677636",127,"FET_3.8",0
"5974","KC677636",132,"FET_3.8",0
"5975","KC677636",162,"FET_3.8",4.506
"5976","KC677636",194,"FET_3.8",0
"5977","KC677636",202,"FET_3.8",0
"5978","KC677636",507,"FET_3.8",0
"5979","KC677636",598,"FET_3.8",0
"5980","KC677636",639,"FET_3.8",1.743
"5981","KC677636",642,"FET_3.8",3.025
"5982","KC677636",712,"FET_3.8",0
"5983","KC677636",756,"FET_3.8",0
"5984","KC677636",834,"FET_3.8",0.237
"5985","KC677636",1088,"FET_3.8",0
"5986","KC677636",1231,"FET_3.8",0
"5987","KC677636",1235,"FET_3.8",0
"5988","KC677636",1274,"FET_3.8",3.912
"5989","KC677636",1442,"FET_3.8",0
"5990","KC677636",1460,"FET_3.8",0
"5991","KC677636",1503,"FET_3.8",0
"5992","KC677636",1557,"FET_3.8",0
"5993","KC677636",1711,"FET_3.8",2.04
"5994","KC677636",1807,"FET_3.8",0
"5995","KC677636",1847,"FET_3.8",0
"5996","KC677636",1896,"FET_3.8",0
"5997","KC677637",322,"FET_3.8",0
"5998","KC677637",327,"FET_3.8",6.822
"5999","KC677637",389,"FET_3.8",11.39
"6000","KC677637",600,"FET_3.8",0
"6001","KC677637",607,"FET_3.8",0
"6002","KC677637",750,"FET_3.8",0
"6003","KC677637",760,"FET_3.8",12.99
"6004","KC677637",768,"FET_3.8",8.257
"6005","KC677637",772,"FET_3.8",0.303
"6006","KC677637",796,"FET_3.8",3.579
"6007","KC677637",811,"FET_3.8",7.118
"6008","KC677637",833,"FET_3.8",0
"6009","KC677637",836,"FET_3.8",10.78
"6010","KC677637",887,"FET_3.8",1.254
"6011","KC677637",937,"FET_3.8",0
"6012","KC677637",1007,"FET_3.8",18.06
"6013","KC677637",1022,"FET_3.8",1.538
"6014","KC677637",1035,"FET_3.8",0
"6015","KC677637",1075,"FET_3.8",0
"6016","KC677637",1097,"FET_3.8",0.315
"6017","KC677637",1103,"FET_3.8",0
"6018","KC677637",1104,"FET_3.8",0
"6019","KC677637",1134,"FET_3.8",0
"6020","KC677637",1141,"FET_3.8",2.035
"6021","KC677637",1150,"FET_3.8",0
"6022","KC677637",1161,"FET_3.8",14.21
"6023","KC677637",1170,"FET_3.8",29.72
"6024","KC677637",1186,"FET_3.8",0
"6025","KC677637",1187,"FET_3.8",0
"6026","KC677637",1202,"FET_3.8",0
"6027","KC677637",1230,"FET_3.8",1.512
"6028","KC677637",1232,"FET_3.8",61.64
"6029","KC677637",1239,"FET_3.8",0
"6030","KC677637",1249,"FET_3.8",0
"6031","KC677637",1250,"FET_3.8",76.45
"6032","KC677637",1258,"FET_3.8",2.723
"6033","KC677637",1259,"FET_3.8",0
"6034","KC677637",1267,"FET_3.8",30.29
"6035","KC677637",1270,"FET_3.8",0
"6036","KC677637",1282,"FET_3.8",1.829
"6037","KC677637",1296,"FET_3.8",0
"6038","KC677637",1300,"FET_3.8",0
"6039","KC677637",1302,"FET_3.8",0
"6040","KC677637",1303,"FET_3.8",3.952
"6041","KC677637",1315,"FET_3.8",1.461
"6042","KC677637",1318,"FET_3.8",4.226
"6043","KC677637",1326,"FET_3.8",0
"6044","KC677637",1328,"FET_3.8",0
"6045","KC677637",1337,"FET_3.8",0.297
"6046","KC677637",1338,"FET_3.8",0
"6047","KC677637",1339,"FET_3.8",0.689
"6048","KC677637",1346,"FET_3.8",0.734
"6049","KC677637",1365,"FET_3.8",3.715
"6050","KC677637",1376,"FET_3.8",7.266
"6051","KC677637",1444,"FET_3.8",11.27
"6052","KC677637",1494,"FET_3.8",4.465
"6053","KC677637",1561,"FET_3.8",0.318
"6054","KC677637",1571,"FET_3.8",2.565
"6055","KC677637",1628,"FET_3.8",0
"6056","KC677637",1641,"FET_3.8",15.2
"6057","KC677637",1688,"FET_3.8",19.68
"6058","KC677637",1703,"FET_3.8",17.92
"6059","KC677637",1706,"FET_3.8",15.25
"6060","KC677637",1729,"FET_3.8",10.93
"6061","KC677637",1783,"FET_3.8",13.9
"6062","KC677637",1790,"FET_3.8",10.75
"6063","KC677637",1792,"FET_3.8",11.46
"6064","KC677637",1806,"FET_3.8",0.465
"6065","KC677637",1813,"FET_3.8",3.062
"6066","KC677638",124,"FET_3.8",0
"6067","KC677638",141,"FET_3.8",2.339
"6068","KC677638",148,"FET_3.8",0
"6069","KC677638",174,"FET_3.8",0
"6070","KC677638",204,"FET_3.8",0
"6071","KC677638",257,"FET_3.8",0
"6072","KC677638",308,"FET_3.8",0
"6073","KC677638",330,"FET_3.8",0
"6074","KC677638",455,"FET_3.8",1.782
"6075","KC677638",459,"FET_3.8",1.939
"6076","KC677638",467,"FET_3.8",1.126
"6077","KC677638",508,"FET_3.8",0
"6078","KC677638",509,"FET_3.8",0.282
"6079","KC677638",575,"FET_3.8",0
"6080","KC677638",616,"FET_3.8",0
"6081","KC677638",631,"FET_3.8",0
"6082","KC677638",632,"FET_3.8",1.088
"6083","KC677638",636,"FET_3.8",0
"6084","KC677638",718,"FET_3.8",0
"6085","KC677638",723,"FET_3.8",0
"6086","KC677638",813,"FET_3.8",0
"6087","KC677638",840,"FET_3.8",0
"6088","KC677638",855,"FET_3.8",0
"6089","KC677638",902,"FET_3.8",0
"6090","KC677638",904,"FET_3.8",0
"6091","KC677638",955,"FET_3.8",0
"6092","KC677638",978,"FET_3.8",0
"6093","KC677638",997,"FET_3.8",0.756
"6094","KC677638",1012,"FET_3.8",0
"6095","KC677638",1023,"FET_3.8",0
"6096","KC677638",1058,"FET_3.8",0
"6097","KC677638",1124,"FET_3.8",0
"6098","KC677638",1194,"FET_3.8",0
"6099","KC677638",1310,"FET_3.8",0
"6100","KC677638",1330,"FET_3.8",0
"6101","KC677638",1339,"FET_3.8",0
"6102","KC677638",1342,"FET_3.8",0
"6103","KC677638",1345,"FET_3.8",0
"6104","KC677639",135,"FET_3.8",0
"6105","KC677639",201,"FET_3.8",0
"6106","KC677639",210,"FET_3.8",0
"6107","KC677639",222,"FET_3.8",0
"6108","KC677639",239,"FET_3.8",2.111
"6109","KC677639",252,"FET_3.8",0
"6110","KC677639",312,"FET_3.8",0.313
"6111","KC677639",359,"FET_3.8",0
"6112","KC677639",369,"FET_3.8",0
"6113","KC677639",414,"FET_3.8",0
"6114","KC677639",418,"FET_3.8",0
"6115","KC677639",419,"FET_3.8",0.389
"6116","KC677639",427,"FET_3.8",1.594
"6117","KC677639",432,"FET_3.8",0
"6118","KC677639",486,"FET_3.8",0.402
"6119","KC677639",504,"FET_3.8",1.678
"6120","KC677639",543,"FET_3.8",0
"6121","KC677639",649,"FET_3.8",0
"6122","KC677639",659,"FET_3.8",2.322
"6123","KC677639",692,"FET_3.8",0
"6124","KC677639",781,"FET_3.8",19.65
"6125","KC677639",795,"FET_3.8",0
"6126","KC677639",797,"FET_3.8",1.616
"6127","KC677639",882,"FET_3.8",0
"6128","KC677640",41,"FET_3.8",0
"6129","KC677640",67,"FET_3.8",0.612
"6130","KC677640",89,"FET_3.8",1.612
"6131","KC677640",160,"FET_3.8",0
"6132","KC677640",183,"FET_3.8",1.64
"6133","KC677640",186,"FET_3.8",0
"6134","KC677640",229,"FET_3.8",1.072
"6135","KC677640",230,"FET_3.8",0.412
"6136","KC677640",242,"FET_3.8",0
"6137","KC677640",371,"FET_3.8",96.84
"6138","KC677640",411,"FET_3.8",58.87
"6139","KC677640",441,"FET_3.8",0
"6140","KC677640",461,"FET_3.8",0
"6141","KC677640",462,"FET_3.8",0
"6142","KC677640",473,"FET_3.8",1.017
"6143","KC677640",483,"FET_3.8",0
"6144","KC677640",495,"FET_3.8",0.46
"6145","KC677640",496,"FET_3.8",0
"6146","KC677640",538,"FET_3.8",68.97
"6147","KC677640",551,"FET_3.8",0.474
"6148","KC677640",562,"FET_3.8",0
"6149","KC677640",575,"FET_3.8",0
"6150","KC677631",191,"FET_4.5",0.458
"6151","KC677631",309,"FET_4.5",0.88
"6152","KC677631",373,"FET_4.5",0
"6153","KC677631",432,"FET_4.5",0
"6154","KC677631",456,"FET_4.5",0
"6155","KC677631",485,"FET_4.5",0.756
"6156","KC677631",510,"FET_4.5",0
"6157","KC677631",514,"FET_4.5",0.509
"6158","KC677631",516,"FET_4.5",0.439
"6159","KC677631",554,"FET_4.5",0
"6160","KC677631",560,"FET_4.5",0
"6161","KC677631",565,"FET_4.5",0.853
"6162","KC677631",671,"FET_4.5",1.026
"6163","KC677631",733,"FET_4.5",0
"6164","KC677631",765,"FET_4.5",2.023
"6165","KC677631",787,"FET_4.5",0
"6166","KC677631",801,"FET_4.5",0
"6167","KC677631",810,"FET_4.5",10.74
"6168","KC677631",850,"FET_4.5",0
"6169","KC677631",859,"FET_4.5",0
"6170","KC677631",890,"FET_4.5",0.453
"6171","KC677631",892,"FET_4.5",0.231
"6172","KC677631",897,"FET_4.5",0.225
"6173","KC677631",934,"FET_4.5",0
"6174","KC677631",997,"FET_4.5",0
"6175","KC677631",998,"FET_4.5",0
"6176","KC677631",1009,"FET_4.5",0.454
"6177","KC677631",1011,"FET_4.5",0.227
"6178","KC677631",1024,"FET_4.5",0
"6179","KC677631",1032,"FET_4.5",0
"6180","KC677631",1037,"FET_4.5",0
"6181","KC677631",1063,"FET_4.5",0
"6182","KC677631",1065,"FET_4.5",0
"6183","KC677631",1082,"FET_4.5",0.218
"6184","KC677631",1095,"FET_4.5",0
"6185","KC677631",1121,"FET_4.5",0
"6186","KC677631",1154,"FET_4.5",0
"6187","KC677631",1196,"FET_4.5",0
"6188","KC677631",1201,"FET_4.5",0
"6189","KC677631",1249,"FET_4.5",0.221
"6190","KC677631",1260,"FET_4.5",0.439
"6191","KC677631",1272,"FET_4.5",0.161
"6192","KC677631",1275,"FET_4.5",2.033
"6193","KC677631",1296,"FET_4.5",0.633
"6194","KC677631",1301,"FET_4.5",0
"6195","KC677631",1356,"FET_4.5",0
"6196","KC677631",1398,"FET_4.5",0
"6197","KC677631",1433,"FET_4.5",0
"6198","KC677631",1476,"FET_4.5",1.254
"6199","KC677631",1533,"FET_4.5",1.053
"6200","KC677631",1551,"FET_4.5",0
"6201","KC677631",1555,"FET_4.5",3.388
"6202","KC677631",1561,"FET_4.5",0.622
"6203","KC677631",1566,"FET_4.5",0
"6204","KC677631",1582,"FET_4.5",0
"6205","KC677631",1652,"FET_4.5",0
"6206","KC677631",1671,"FET_4.5",0.453
"6207","KC677631",1701,"FET_4.5",0
"6208","KC677631",1708,"FET_4.5",0
"6209","KC677631",1790,"FET_4.5",0
"6210","KC677631",1792,"FET_4.5",0
"6211","KC677631",1797,"FET_4.5",0.443
"6212","KC677631",1819,"FET_4.5",0.946
"6213","KC677631",1827,"FET_4.5",0
"6214","KC677631",1881,"FET_4.5",0.469
"6215","KC677631",1897,"FET_4.5",0.465
"6216","KC677631",1899,"FET_4.5",1.212
"6217","KC677631",1912,"FET_4.5",0
"6218","KC677631",1914,"FET_4.5",0.273
"6219","KC677631",1921,"FET_4.5",0
"6220","KC677631",1922,"FET_4.5",0
"6221","KC677631",1933,"FET_4.5",0
"6222","KC677631",2071,"FET_4.5",0
"6223","KC677631",2109,"FET_4.5",0.568
"6224","KC677631",2111,"FET_4.5",0
"6225","KC677631",2126,"FET_4.5",0.231
"6226","KC677631",2144,"FET_4.5",0
"6227","KC677631",2225,"FET_4.5",0
"6228","KC677631",2240,"FET_4.5",0
"6229","KC677631",2292,"FET_4.5",0
"6230","KC677631",2314,"FET_4.5",0
"6231","KC677631",2329,"FET_4.5",0.225
"6232","KC677631",2340,"FET_4.5",0
"6233","KC677631",2439,"FET_4.5",0
"6234","KC677631",2514,"FET_4.5",0
"6235","KC677631",2561,"FET_4.5",0
"6236","KC677631",2565,"FET_4.5",0
"6237","KC677631",2601,"FET_4.5",0.226
"6238","KC677631",2608,"FET_4.5",1.096
"6239","KC677631",2648,"FET_4.5",0
"6240","KC677631",2665,"FET_4.5",0
"6241","KC677631",2762,"FET_4.5",0
"6242","KC677631",2781,"FET_4.5",0
"6243","KC677631",2788,"FET_4.5",0
"6244","KC677631",2796,"FET_4.5",0.44
"6245","KC677631",2855,"FET_4.5",0
"6246","KC677631",2862,"FET_4.5",0.662
"6247","KC677631",2868,"FET_4.5",3.489
"6248","KC677631",2955,"FET_4.5",0.221
"6249","KC677631",2976,"FET_4.5",0
"6250","KC677631",2979,"FET_4.5",4.279
"6251","KC677631",2986,"FET_4.5",3.687
"6252","KC677631",2990,"FET_4.5",0
"6253","KC677631",3000,"FET_4.5",1.671
"6254","KC677631",3017,"FET_4.5",0
"6255","KC677631",3057,"FET_4.5",0
"6256","KC677631",3068,"FET_4.5",0
"6257","KC677631",3080,"FET_4.5",0.216
"6258","KC677631",3110,"FET_4.5",0
"6259","KC677631",3136,"FET_4.5",4.466
"6260","KC677631",3204,"FET_4.5",0.217
"6261","KC677631",3214,"FET_4.5",0.225
"6262","KC677631",3230,"FET_4.5",0
"6263","KC677631",3246,"FET_4.5",0
"6264","KC677631",3305,"FET_4.5",0
"6265","KC677632",97,"FET_4.5",0
"6266","KC677632",186,"FET_4.5",0
"6267","KC677632",202,"FET_4.5",0
"6268","KC677632",215,"FET_4.5",0
"6269","KC677632",283,"FET_4.5",0
"6270","KC677632",328,"FET_4.5",2.966
"6271","KC677632",374,"FET_4.5",0
"6272","KC677632",465,"FET_4.5",1
"6273","KC677632",471,"FET_4.5",1.526
"6274","KC677632",510,"FET_4.5",0
"6275","KC677632",524,"FET_4.5",0
"6276","KC677632",559,"FET_4.5",1.209
"6277","KC677632",589,"FET_4.5",0
"6278","KC677632",608,"FET_4.5",2.856
"6279","KC677632",617,"FET_4.5",0
"6280","KC677632",640,"FET_4.5",0.344
"6281","KC677632",675,"FET_4.5",0
"6282","KC677632",680,"FET_4.5",0
"6283","KC677632",707,"FET_4.5",0
"6284","KC677632",717,"FET_4.5",1.187
"6285","KC677632",759,"FET_4.5",0
"6286","KC677632",760,"FET_4.5",0
"6287","KC677632",912,"FET_4.5",0
"6288","KC677632",917,"FET_4.5",0
"6289","KC677632",1042,"FET_4.5",0
"6290","KC677632",1136,"FET_4.5",0
"6291","KC677632",1286,"FET_4.5",0
"6292","KC677632",1306,"FET_4.5",0
"6293","KC677632",1312,"FET_4.5",0
"6294","KC677632",1464,"FET_4.5",0
"6295","KC677632",1554,"FET_4.5",0
"6296","KC677632",1555,"FET_4.5",0
"6297","KC677632",1559,"FET_4.5",0
"6298","KC677632",1702,"FET_4.5",0
